item_id,style_src,style_tgt,split,X_path,Z_path,Y_path
train_005024,style_001186,style_000676,train,rolls/style_000676/train_005024_X.npz,rolls/style_000676/train_005024_Z.npz,rolls/style_000676/train_005024_Y.npz
train_005025,style_001891,style_001236,train,rolls/style_001236/train_005025_X.npz,rolls/style_001236/train_005025_Z.npz,rolls/style_001236/train_005025_Y.npz
train_005026,style_001211,style_001236,train,rolls/style_001236/train_005026_X.npz,rolls/style_001236/train_005026_Z.npz,rolls/style_001236/train_005026_Y.npz
train_005027,style_000992,style_000572,train,rolls/style_000572/train_005027_X.npz,rolls/style_000572/train_005027_Z.npz,rolls/style_000572/train_005027_Y.npz
train_005028,style_002383,style_000572,train,rolls/style_000572/train_005028_X.npz,rolls/style_000572/train_005028_Z.npz,rolls/style_000572/train_005028_Y.npz
train_005029,style_000327,style_001012,train,rolls/style_001012/train_005029_X.npz,rolls/style_001012/train_005029_Z.npz,rolls/style_001012/train_005029_Y.npz
train_005030,style_000371,style_001012,train,rolls/style_001012/train_005030_X.npz,rolls/style_001012/train_005030_Z.npz,rolls/style_001012/train_005030_Y.npz
train_005031,style_001422,style_000262,train,rolls/style_000262/train_005031_X.npz,rolls/style_000262/train_005031_Z.npz,rolls/style_000262/train_005031_Y.npz
train_005032,style_000897,style_000262,train,rolls/style_000262/train_005032_X.npz,rolls/style_000262/train_005032_Z.npz,rolls/style_000262/train_005032_Y.npz
train_005033,style_000058,style_000441,train,rolls/style_000441/train_005033_X.npz,rolls/style_000441/train_005033_Z.npz,rolls/style_000441/train_005033_Y.npz
train_005034,style_001046,style_000441,train,rolls/style_000441/train_005034_X.npz,rolls/style_000441/train_005034_Z.npz,rolls/style_000441/train_005034_Y.npz
train_005035,style_001060,style_000809,train,rolls/style_000809/train_005035_X.npz,rolls/style_000809/train_005035_Z.npz,rolls/style_000809/train_005035_Y.npz
train_005036,style_002239,style_000809,train,rolls/style_000809/train_005036_X.npz,rolls/style_000809/train_005036_Z.npz,rolls/style_000809/train_005036_Y.npz
train_005037,style_001235,style_000281,train,rolls/style_000281/train_005037_X.npz,rolls/style_000281/train_005037_Z.npz,rolls/style_000281/train_005037_Y.npz
train_005038,style_002093,style_000281,train,rolls/style_000281/train_005038_X.npz,rolls/style_000281/train_005038_Z.npz,rolls/style_000281/train_005038_Y.npz
train_005039,style_000571,style_002214,train,rolls/style_002214/train_005039_X.npz,rolls/style_002214/train_005039_Z.npz,rolls/style_002214/train_005039_Y.npz
train_005040,style_001974,style_002214,train,rolls/style_002214/train_005040_X.npz,rolls/style_002214/train_005040_Z.npz,rolls/style_002214/train_005040_Y.npz
train_005041,style_000015,style_001574,train,rolls/style_001574/train_005041_X.npz,rolls/style_001574/train_005041_Z.npz,rolls/style_001574/train_005041_Y.npz
train_005042,style_002233,style_001574,train,rolls/style_001574/train_005042_X.npz,rolls/style_001574/train_005042_Z.npz,rolls/style_001574/train_005042_Y.npz
train_005043,style_001409,style_000053,train,rolls/style_000053/train_005043_X.npz,rolls/style_000053/train_005043_Z.npz,rolls/style_000053/train_005043_Y.npz
train_005044,style_001067,style_000053,train,rolls/style_000053/train_005044_X.npz,rolls/style_000053/train_005044_Z.npz,rolls/style_000053/train_005044_Y.npz
train_005045,style_002530,style_002017,train,rolls/style_002017/train_005045_X.npz,rolls/style_002017/train_005045_Z.npz,rolls/style_002017/train_005045_Y.npz
train_005046,style_000135,style_002017,train,rolls/style_002017/train_005046_X.npz,rolls/style_002017/train_005046_Z.npz,rolls/style_002017/train_005046_Y.npz
train_005047,style_002596,style_001229,train,rolls/style_001229/train_005047_X.npz,rolls/style_001229/train_005047_Z.npz,rolls/style_001229/train_005047_Y.npz
train_005048,style_002240,style_001229,train,rolls/style_001229/train_005048_X.npz,rolls/style_001229/train_005048_Z.npz,rolls/style_001229/train_005048_Y.npz
train_005049,style_002621,style_002101,train,rolls/style_002101/train_005049_X.npz,rolls/style_002101/train_005049_Z.npz,rolls/style_002101/train_005049_Y.npz
train_005050,style_002318,style_002101,train,rolls/style_002101/train_005050_X.npz,rolls/style_002101/train_005050_Z.npz,rolls/style_002101/train_005050_Y.npz
train_005051,style_000253,style_002411,train,rolls/style_002411/train_005051_X.npz,rolls/style_002411/train_005051_Z.npz,rolls/style_002411/train_005051_Y.npz
train_005052,style_002050,style_002411,train,rolls/style_002411/train_005052_X.npz,rolls/style_002411/train_005052_Z.npz,rolls/style_002411/train_005052_Y.npz
train_005053,style_002628,style_001235,train,rolls/style_001235/train_005053_X.npz,rolls/style_001235/train_005053_Z.npz,rolls/style_001235/train_005053_Y.npz
train_005054,style_002451,style_001235,train,rolls/style_001235/train_005054_X.npz,rolls/style_001235/train_005054_Z.npz,rolls/style_001235/train_005054_Y.npz
train_005055,style_000368,style_001936,train,rolls/style_001936/train_005055_X.npz,rolls/style_001936/train_005055_Z.npz,rolls/style_001936/train_005055_Y.npz
train_005056,style_002383,style_001936,train,rolls/style_001936/train_005056_X.npz,rolls/style_001936/train_005056_Z.npz,rolls/style_001936/train_005056_Y.npz
train_005057,style_002005,style_002206,train,rolls/style_002206/train_005057_X.npz,rolls/style_002206/train_005057_Z.npz,rolls/style_002206/train_005057_Y.npz
train_005058,style_000007,style_002206,train,rolls/style_002206/train_005058_X.npz,rolls/style_002206/train_005058_Z.npz,rolls/style_002206/train_005058_Y.npz
train_005059,style_000661,style_001978,train,rolls/style_001978/train_005059_X.npz,rolls/style_001978/train_005059_Z.npz,rolls/style_001978/train_005059_Y.npz
train_005060,style_002568,style_001978,train,rolls/style_001978/train_005060_X.npz,rolls/style_001978/train_005060_Z.npz,rolls/style_001978/train_005060_Y.npz
train_005061,style_000647,style_000992,train,rolls/style_000992/train_005061_X.npz,rolls/style_000992/train_005061_Z.npz,rolls/style_000992/train_005061_Y.npz
train_005062,style_002270,style_000992,train,rolls/style_000992/train_005062_X.npz,rolls/style_000992/train_005062_Z.npz,rolls/style_000992/train_005062_Y.npz
train_005063,style_000912,style_001630,train,rolls/style_001630/train_005063_X.npz,rolls/style_001630/train_005063_Z.npz,rolls/style_001630/train_005063_Y.npz
train_005064,style_001164,style_001630,train,rolls/style_001630/train_005064_X.npz,rolls/style_001630/train_005064_Z.npz,rolls/style_001630/train_005064_Y.npz
train_005065,style_001268,style_001472,train,rolls/style_001472/train_005065_X.npz,rolls/style_001472/train_005065_Z.npz,rolls/style_001472/train_005065_Y.npz
train_005066,style_002733,style_001472,train,rolls/style_001472/train_005066_X.npz,rolls/style_001472/train_005066_Z.npz,rolls/style_001472/train_005066_Y.npz
train_005067,style_000851,style_000543,train,rolls/style_000543/train_005067_X.npz,rolls/style_000543/train_005067_Z.npz,rolls/style_000543/train_005067_Y.npz
train_005068,style_001225,style_000543,train,rolls/style_000543/train_005068_X.npz,rolls/style_000543/train_005068_Z.npz,rolls/style_000543/train_005068_Y.npz
train_005069,style_001731,style_001863,train,rolls/style_001863/train_005069_X.npz,rolls/style_001863/train_005069_Z.npz,rolls/style_001863/train_005069_Y.npz
train_005070,style_001118,style_001863,train,rolls/style_001863/train_005070_X.npz,rolls/style_001863/train_005070_Z.npz,rolls/style_001863/train_005070_Y.npz
train_005071,style_000814,style_000529,train,rolls/style_000529/train_005071_X.npz,rolls/style_000529/train_005071_Z.npz,rolls/style_000529/train_005071_Y.npz
train_005072,style_001947,style_000529,train,rolls/style_000529/train_005072_X.npz,rolls/style_000529/train_005072_Z.npz,rolls/style_000529/train_005072_Y.npz
train_005073,style_001174,style_002044,train,rolls/style_002044/train_005073_X.npz,rolls/style_002044/train_005073_Z.npz,rolls/style_002044/train_005073_Y.npz
train_005074,style_001309,style_002044,train,rolls/style_002044/train_005074_X.npz,rolls/style_002044/train_005074_Z.npz,rolls/style_002044/train_005074_Y.npz
train_005075,style_001948,style_000792,train,rolls/style_000792/train_005075_X.npz,rolls/style_000792/train_005075_Z.npz,rolls/style_000792/train_005075_Y.npz
train_005076,style_001828,style_000792,train,rolls/style_000792/train_005076_X.npz,rolls/style_000792/train_005076_Z.npz,rolls/style_000792/train_005076_Y.npz
train_005077,style_000860,style_000895,train,rolls/style_000895/train_005077_X.npz,rolls/style_000895/train_005077_Z.npz,rolls/style_000895/train_005077_Y.npz
train_005078,style_000645,style_000895,train,rolls/style_000895/train_005078_X.npz,rolls/style_000895/train_005078_Z.npz,rolls/style_000895/train_005078_Y.npz
train_005079,style_000005,style_001191,train,rolls/style_001191/train_005079_X.npz,rolls/style_001191/train_005079_Z.npz,rolls/style_001191/train_005079_Y.npz
train_005080,style_000910,style_001191,train,rolls/style_001191/train_005080_X.npz,rolls/style_001191/train_005080_Z.npz,rolls/style_001191/train_005080_Y.npz
train_005081,style_000497,style_001971,train,rolls/style_001971/train_005081_X.npz,rolls/style_001971/train_005081_Z.npz,rolls/style_001971/train_005081_Y.npz
train_005082,style_000028,style_001971,train,rolls/style_001971/train_005082_X.npz,rolls/style_001971/train_005082_Z.npz,rolls/style_001971/train_005082_Y.npz
train_005083,style_000268,style_000408,train,rolls/style_000408/train_005083_X.npz,rolls/style_000408/train_005083_Z.npz,rolls/style_000408/train_005083_Y.npz
train_005084,style_002560,style_000408,train,rolls/style_000408/train_005084_X.npz,rolls/style_000408/train_005084_Z.npz,rolls/style_000408/train_005084_Y.npz
train_005085,style_002598,style_001446,train,rolls/style_001446/train_005085_X.npz,rolls/style_001446/train_005085_Z.npz,rolls/style_001446/train_005085_Y.npz
train_005086,style_001038,style_001446,train,rolls/style_001446/train_005086_X.npz,rolls/style_001446/train_005086_Z.npz,rolls/style_001446/train_005086_Y.npz
train_005087,style_000287,style_001283,train,rolls/style_001283/train_005087_X.npz,rolls/style_001283/train_005087_Z.npz,rolls/style_001283/train_005087_Y.npz
train_005088,style_001692,style_001283,train,rolls/style_001283/train_005088_X.npz,rolls/style_001283/train_005088_Z.npz,rolls/style_001283/train_005088_Y.npz
train_005089,style_001243,style_002278,train,rolls/style_002278/train_005089_X.npz,rolls/style_002278/train_005089_Z.npz,rolls/style_002278/train_005089_Y.npz
train_005090,style_001322,style_002278,train,rolls/style_002278/train_005090_X.npz,rolls/style_002278/train_005090_Z.npz,rolls/style_002278/train_005090_Y.npz
train_005091,style_000124,style_002042,train,rolls/style_002042/train_005091_X.npz,rolls/style_002042/train_005091_Z.npz,rolls/style_002042/train_005091_Y.npz
train_005092,style_000672,style_002042,train,rolls/style_002042/train_005092_X.npz,rolls/style_002042/train_005092_Z.npz,rolls/style_002042/train_005092_Y.npz
train_005093,style_001723,style_001798,train,rolls/style_001798/train_005093_X.npz,rolls/style_001798/train_005093_Z.npz,rolls/style_001798/train_005093_Y.npz
train_005094,style_000819,style_001798,train,rolls/style_001798/train_005094_X.npz,rolls/style_001798/train_005094_Z.npz,rolls/style_001798/train_005094_Y.npz
train_005095,style_002085,style_000825,train,rolls/style_000825/train_005095_X.npz,rolls/style_000825/train_005095_Z.npz,rolls/style_000825/train_005095_Y.npz
train_005096,style_000794,style_000825,train,rolls/style_000825/train_005096_X.npz,rolls/style_000825/train_005096_Z.npz,rolls/style_000825/train_005096_Y.npz
train_005097,style_000098,style_002781,train,rolls/style_002781/train_005097_X.npz,rolls/style_002781/train_005097_Z.npz,rolls/style_002781/train_005097_Y.npz
train_005098,style_001643,style_002781,train,rolls/style_002781/train_005098_X.npz,rolls/style_002781/train_005098_Z.npz,rolls/style_002781/train_005098_Y.npz
train_005099,style_002486,style_001956,train,rolls/style_001956/train_005099_X.npz,rolls/style_001956/train_005099_Z.npz,rolls/style_001956/train_005099_Y.npz
train_005100,style_000358,style_001956,train,rolls/style_001956/train_005100_X.npz,rolls/style_001956/train_005100_Z.npz,rolls/style_001956/train_005100_Y.npz
train_005101,style_001851,style_001718,train,rolls/style_001718/train_005101_X.npz,rolls/style_001718/train_005101_Z.npz,rolls/style_001718/train_005101_Y.npz
train_005102,style_000603,style_001718,train,rolls/style_001718/train_005102_X.npz,rolls/style_001718/train_005102_Z.npz,rolls/style_001718/train_005102_Y.npz
train_005103,style_002184,style_002405,train,rolls/style_002405/train_005103_X.npz,rolls/style_002405/train_005103_Z.npz,rolls/style_002405/train_005103_Y.npz
train_005104,style_002205,style_002405,train,rolls/style_002405/train_005104_X.npz,rolls/style_002405/train_005104_Z.npz,rolls/style_002405/train_005104_Y.npz
train_005105,style_001752,style_002128,train,rolls/style_002128/train_005105_X.npz,rolls/style_002128/train_005105_Z.npz,rolls/style_002128/train_005105_Y.npz
train_005106,style_000825,style_002128,train,rolls/style_002128/train_005106_X.npz,rolls/style_002128/train_005106_Z.npz,rolls/style_002128/train_005106_Y.npz
train_005107,style_000869,style_000793,train,rolls/style_000793/train_005107_X.npz,rolls/style_000793/train_005107_Z.npz,rolls/style_000793/train_005107_Y.npz
train_005108,style_001670,style_000793,train,rolls/style_000793/train_005108_X.npz,rolls/style_000793/train_005108_Z.npz,rolls/style_000793/train_005108_Y.npz
train_005109,style_001569,style_000847,train,rolls/style_000847/train_005109_X.npz,rolls/style_000847/train_005109_Z.npz,rolls/style_000847/train_005109_Y.npz
train_005110,style_001772,style_000847,train,rolls/style_000847/train_005110_X.npz,rolls/style_000847/train_005110_Z.npz,rolls/style_000847/train_005110_Y.npz
train_005111,style_000663,style_001985,train,rolls/style_001985/train_005111_X.npz,rolls/style_001985/train_005111_Z.npz,rolls/style_001985/train_005111_Y.npz
train_005112,style_000164,style_001985,train,rolls/style_001985/train_005112_X.npz,rolls/style_001985/train_005112_Z.npz,rolls/style_001985/train_005112_Y.npz
train_005113,style_000276,style_000844,train,rolls/style_000844/train_005113_X.npz,rolls/style_000844/train_005113_Z.npz,rolls/style_000844/train_005113_Y.npz
train_005114,style_000143,style_000844,train,rolls/style_000844/train_005114_X.npz,rolls/style_000844/train_005114_Z.npz,rolls/style_000844/train_005114_Y.npz
train_005115,style_002128,style_001457,train,rolls/style_001457/train_005115_X.npz,rolls/style_001457/train_005115_Z.npz,rolls/style_001457/train_005115_Y.npz
train_005116,style_000180,style_001457,train,rolls/style_001457/train_005116_X.npz,rolls/style_001457/train_005116_Z.npz,rolls/style_001457/train_005116_Y.npz
train_005117,style_001586,style_002725,train,rolls/style_002725/train_005117_X.npz,rolls/style_002725/train_005117_Z.npz,rolls/style_002725/train_005117_Y.npz
train_005118,style_002785,style_002725,train,rolls/style_002725/train_005118_X.npz,rolls/style_002725/train_005118_Z.npz,rolls/style_002725/train_005118_Y.npz
train_005119,style_001622,style_000263,train,rolls/style_000263/train_005119_X.npz,rolls/style_000263/train_005119_Z.npz,rolls/style_000263/train_005119_Y.npz
train_005120,style_001637,style_000263,train,rolls/style_000263/train_005120_X.npz,rolls/style_000263/train_005120_Z.npz,rolls/style_000263/train_005120_Y.npz
train_005121,style_001154,style_001271,train,rolls/style_001271/train_005121_X.npz,rolls/style_001271/train_005121_Z.npz,rolls/style_001271/train_005121_Y.npz
train_005122,style_002853,style_001271,train,rolls/style_001271/train_005122_X.npz,rolls/style_001271/train_005122_Z.npz,rolls/style_001271/train_005122_Y.npz
train_005123,style_000264,style_000497,train,rolls/style_000497/train_005123_X.npz,rolls/style_000497/train_005123_Z.npz,rolls/style_000497/train_005123_Y.npz
train_005124,style_002000,style_000497,train,rolls/style_000497/train_005124_X.npz,rolls/style_000497/train_005124_Z.npz,rolls/style_000497/train_005124_Y.npz
